city_i,city_j,distance_km,flow_people,flow_capital_million,info_flow_index,supply_chain_strength,co_patents,gravity_score
138,190,229.4,354,3.32,13.25,0.139,0,6.69
138,191,2061.2,31,0.18,2.87,0.0,0,0.71
138,192,2066.6,26,0.05,0.71,0.0,0,0.45
138,193,866.4,28,0.61,3.71,0.037,0,0.69
138,194,1463.6,181,0.21,1.31,0.005,0,2.05
138,195,2615.7,39,0.12,0.35,0.0,0,0.43
138,196,2088.9,11,0.17,0.27,0.001,0,0.34
138,197,1062.7,76,0.69,12.16,0.022,0,1.08
138,198,4042.2,6,0.1,0.01,0.0,0,0.21
138,199,2077.5,15,0.06,0.26,0.001,0,0.17
139,140,1762.5,3,0.02,0.29,0.002,0,0.04
139,141,1347.6,61,1.03,1.09,0.005,0,1.1
139,142,3027.8,0,0.01,0.0,0.0,0,0.01
139,143,1534.3,10,0.12,0.39,0.003,0,0.16
139,144,1954.7,12,0.05,0.18,0.001,0,0.15
139,145,181.8,479,5.24,10.4,0.276,0,7.36
139,146,1323.8,0,0.02,0.1,0.007,0,0.03
139,147,1731.3,0,0.01,0.03,0.001,0,0.01
139,148,504.6,150,0.86,4.32,0.097,0,1.85
139,149,2878.8,10,0.09,0.04,0.0,0,0.13
139,150,1709.7,3,0.08,0.32,0.001,0,0.15
139,151,141.5,219,3.74,8.0,0.212,0,6.87
139,152,4317.5,1,0.01,0.0,0.0,0,0.01
139,153,1122.6,3,0.06,0.83,0.015,0,0.25
139,154,4283.7,5,0.06,0.0,0.0,0,0.07
139,155,2771.6,2,0.03,0.01,0.0,0,0.04
139,156,2237.5,7,0.15,1.04,0.0,0,0.31
139,157,438.8,74,0.94,4.8,0.097,0,1.5
139,158,3120.2,0,0.0,0.0,0.0,0,0.02
139,159,3529.2,4,0.07,0.01,0.0,0,0.07
139,160,2231.3,1,0.01,0.02,0.0,0,0.02
139,161,2206.5,14,0.2,0.12,0.0,0,0.24
139,162,2511.3,6,0.1,0.25,0.0,0,0.17
139,163,3988.8,0,0.0,0.0,0.0,0,0.01
139,164,1076.4,17,0.23,1.97,0.012,0,0.3
139,165,3441.1,2,0.02,0.01,0.0,0,0.06
139,166,3908.8,1,0.03,0.01,0.0,0,0.05
139,167,2281.4,6,0.1,0.72,0.0,0,0.44
139,168,1918.5,2,0.03,0.09,0.001,0,0.04
139,169,1417.1,2,0.02,0.18,0.003,0,0.03
139,170,2883.6,0,0.01,0.01,0.0,0,0.01
139,171,2721.8,1,0.0,0.01,0.0,0,0.01
139,172,1970.8,2,0.01,0.11,0.001,0,0.05
139,173,1015.1,32,0.16,1.22,0.015,0,0.64
139,174,2436.2,1,0.01,0.04,0.0,0,0.06
139,175,478.3,80,1.22,5.08,0.089,0,2.37
139,176,1395.4,52,0.09,0.38,0.003,0,0.54
139,177,610.3,72,0.97,8.31,0.044,0,1.99
139,178,3470.5,1,0.02,0.01,0.0,0,0.02
139,179,2868.0,27,0.27,0.23,0.0,0,0.44
139,180,2576.4,6,0.03,0.08,0.0,0,0.18
139,181,2795.2,0,0.01,0.01,0.0,0,0.02
139,182,2472.1,1,0.01,0.02,0.0,0,0.02
139,183,2698.6,1,0.03,0.07,0.0,0,0.05
139,184,2626.2,3,0.03,0.04,0.0,0,0.04
139,185,2961.6,2,0.12,0.03,0.0,0,0.16
139,186,1221.9,8,0.11,0.59,0.002,0,0.15
139,187,3409.6,0,0.01,0.01,0.0,0,0.03
139,188,247.8,17,0.19,1.93,0.107,0,0.84
139,189,3311.1,1,0.01,0.0,0.0,0,0.01
139,190,1618.7,2,0.01,0.32,0.004,0,0.06
139,191,1461.0,11,0.03,0.57,0.003,0,0.3
139,192,642.0,108,1.13,2.31,0.055,0,1.25
139,193,1129.7,1,0.01,0.19,0.002,0,0.03
139,194,2929.2,5,0.06,0.02,0.0,0,0.07
139,195,3507.1,0,0.01,0.01,0.0,0,0.02
139,196,482.6,10,0.1,1.11,0.137,0,0.24
139,197,1315.1,4,0.16,0.56,0.006,0,0.18
139,198,3846.3,0,0.02,0.0,0.0,0,0.02
139,199,3420.7,0,0.01,0.0,0.0,0,0.01
140,141,2643.3,56,0.21,0.41,0.0,0,0.7
140,142,1355.3,11,0.2,0.51,0.005,0,0.29
140,143,1951.8,10,0.09,0.53,0.001,0,0.29
140,144,1681.8,8,0.18,1.39,0.001,0,0.59
140,145,1805.5,55,0.38,1.71,0.001,0,0.67
140,146,2158.6,6,0.01,0.13,0.0,0,0.11
140,147,523.6,32,0.27,4.55,0.133,0,0.56
140,148,1872.7,22,0.08,1.49,0.001,0,0.36
140,149,1211.3,36,0.56,4.03,0.005,0,0.75
140,150,89.5,11479,33.15,27.44,0.061,7,146.68
140,151,1638.0,82,0.26,0.73,0.003,0,0.9
140,152,2810.1,8,0.04,0.1,0.0,0,0.13
140,153,769.4,43,0.16,12.11,0.035,0,0.49
140,154,3953.6,18,0.15,0.01,0.0,0,0.2
140,155,1310.0,86,0.81,0.72,0.003,0,0.98
140,156,1589.9,111,1.68,4.92,0.005,0,2.13
140,157,2082.9,34,0.43,0.93,0.001,0,0.49
140,158,2851.4,4,0.03,0.02,0.0,0,0.05
140,159,2517.4,10,0.07,0.33,0.0,0,0.22
140,160,953.6,2,0.13,1.19,0.009,0,0.18
140,161,735.6,128,1.48,9.23,0.006,0,1.61
140,162,827.3,261,3.96,19.17,0.048,0,4.5
140,163,2372.7,0,0.06,0.12,0.0,0,0.06
140,164,688.4,682,3.39,21.61,0.024,0,7.51
140,165,2425.4,25,0.32,0.47,0.0,0,0.33
140,166,2638.0,4,0.03,0.24,0.0,0,0.23
140,167,2900.1,106,1.45,0.56,0.0,0,1.46
140,168,192.5,80,1.72,13.68,0.158,0,4.43
140,169,1660.4,9,0.25,0.35,0.001,0,0.25
140,170,1561.9,4,0.04,0.75,0.002,0,0.16
140,171,963.8,27,0.41,1.42,0.01,0,0.42
140,172,1747.6,13,0.17,1.06,0.002,0,0.22
140,173,2482.6,3,0.21,0.36,0.0,0,0.26
140,174,678.2,101,0.7,13.54,0.043,0,1.16
140,175,1299.7,71,0.87,5.39,0.003,0,0.88
140,176,1288.3,22,0.61,2.29,0.009,0,0.64
140,177,2147.7,109,1.13,0.78,0.0,0,1.43
140,178,2106.4,6,0.14,0.33,0.001,0,0.25
140,179,2215.8,148,1.55,4.36,0.0,0,3.16
140,180,1127.5,45,0.39,5.85,0.013,0,0.94
140,181,1037.9,13,0.04,1.22,0.004,0,0.15
140,182,2670.0,6,0.03,0.02,0.0,0,0.11
140,183,2796.3,3,0.17,0.21,0.0,0,0.26
140,184,1438.1,25,0.18,1.56,0.004,0,0.38
140,185,1723.7,30,0.16,1.26,0.002,0,0.59
140,186,1780.7,19,0.23,1.03,0.002,0,0.47
140,187,3368.8,8,0.04,0.02,0.0,0,0.13
140,188,1613.2,15,0.05,0.73,0.001,0,0.25
140,189,2927.8,2,0.02,0.01,0.0,0,0.03
140,190,737.0,82,0.68,1.94,0.003,0,1.77
140,191,1716.8,103,0.15,2.76,0.001,0,1.04
140,192,1966.1,5,0.18,0.63,0.001,0,0.43
140,193,1243.8,5,0.05,0.48,0.013,0,0.13
140,194,1174.2,8,0.25,4.13,0.012,0,0.56
140,195,2128.5,4,0.04,0.57,0.001,0,0.11
140,196,2213.9,2,0.08,0.16,0.0,0,0.14
140,197,719.5,84,0.33,8.37,0.034,0,0.88
140,198,3540.0,2,0.0,0.03,0.0,0,0.04
140,199,1721.6,17,0.08,0.22,0.001,0,0.21
141,142,3998.5,1,0.04,0.0,0.0,0,0.05
141,143,1072.5,340,2.15,10.05,0.01,0,4.85
141,144,3290.8,62,0.32,0.14,0.0,0,0.87
141,145,1173.2,161,0.28,12.19,0.009,0,2.38
141,146,645.8,66,0.72,3.58,0.062,0,0.89
141,147,2830.6,2,0.12,0.1,0.0,0,0.14
141,148,896.3,246,0.4,17.46,0.044,0,3.03
141,149,3854.3,91,0.49,0.05,0.0,0,1.16
141,150,2629.9,43,0.43,0.83,0.0,0,0.73
141,151,1463.8,333,5.41,5.18,0.006,0,7.55
141,152,5426.9,1,0.04,0.0,0.0,0,0.09
141,153,1874.4,25,0.22,2.3,0.001,0,1.53
141,154,5626.7,4,0.04,0.0,0.0,0,0.32
141,155,3878.0,1,0.13,0.03,0.0,0,0.17
141,156,3542.0,247,0.73,0.45,0.0,0,3.11
141,157,933.8,429,1.22,22.75,0.041,0,7.0
141,158,4467.2,7,0.08,0.0,0.0,0,0.1
141,159,4811.6,8,0.42,0.01,0.0,0,0.47
141,160,3380.2,21,0.27,0.03,0.0,0,0.32
141,161,3278.7,36,0.07,0.17,0.0,0,0.57
141,162,3155.5,33,0.29,0.81,0.0,0,0.61
141,163,5014.6,13,0.06,0.0,0.0,0,0.14
141,164,2086.1,260,0.56,2.76,0.001,0,2.72
141,165,4720.6,26,0.09,0.01,0.0,0,0.27
141,166,5125.3,46,0.7,0.01,0.0,0,0.76
141,167,3526.4,337,0.81,0.47,0.0,0,3.73
141,168,2833.2,39,0.47,0.22,0.0,0,0.59
141,169,1246.9,54,0.36,2.39,0.015,0,0.76
141,170,4054.0,7,0.08,0.01,0.0,0,0.09
141,171,3559.1,8,0.13,0.03,0.0,0,0.2
141,172,1734.5,76,1.06,1.85,0.002,0,1.3
141,173,2038.7,94,0.52,2.71,0.001,0,1.05
141,174,3287.9,48,0.46,0.15,0.0,0,0.81
141,175,1688.4,102,1.13,10.24,0.002,0,1.22
141,176,1555.3,214,1.98,5.09,0.003,0,2.35
141,177,742.8,983,17.54,37.43,0.057,1,18.97
141,178,4641.2,3,0.11,0.01,0.0,0,0.26
141,179,4194.1,213,1.79,0.38,0.0,0,2.54
141,180,3680.8,63,0.32,0.12,0.0,0,0.65
141,181,3632.0,1,0.03,0.03,0.0,0,0.11
141,182,3795.1,4,0.03,0.01,0.0,0,0.06
141,183,4026.9,57,0.64,0.04,0.0,0,0.94
141,184,2820.6,8,0.05,0.16,0.0,0,0.24
141,185,3105.6,24,0.46,0.22,0.0,0,0.73
141,186,2564.1,37,0.37,0.83,0.0,0,0.99
141,187,4737.7,17,0.06,0.01,0.0,0,0.21
141,188,1589.1,38,0.27,1.88,0.004,0,0.58
141,189,4658.6,1,0.04,0.0,0.0,0,0.07
141,190,2119.9,60,0.7,0.93,0.0,0,0.73
141,191,2808.5,32,0.6,1.11,0.0,0,1.02
141,192,1907.2,49,1.12,2.51,0.001,0,1.86
141,193,1449.5,8,0.04,1.71,0.002,0,0.34
141,194,3769.3,26,0.4,0.08,0.0,0,0.46
141,195,4672.3,6,0.17,0.01,0.0,0,0.32
141,196,1028.5,32,0.31,4.46,0.001,0,0.39
141,197,2481.7,26,0.2,0.58,0.0,0,0.49
141,198,5190.7,4,0.14,0.0,0.0,0,0.19
141,199,4358.5,4,0.08,0.0,0.0,0,0.09
142,143,3249.7,2,0.05,0.01,0.0,0,0.05
142,144,2010.1,5,0.04,0.1,0.0,0,0.07
142,145,3103.7,1,0.03,0.01,0.0,0,0.08
142,146,3498.9,0,0.0,0.0,0.0,0,0.01
142,147,1311.7,0,0.01,0.13,0.003,0,0.02
142,148,3211.0,3,0.01,0.01,0.0,0,0.05
142,149,149.1,394,4.85,4.12,0.209,0,9.01
142,150,1373.2,4,0.01,0.55,0.001,0,0.05
142,151,2891.3,3,0.03,0.02,0.0,0,0.03
142,152,1502.5,2,0.03,0.13,0.001,0,0.03
142,153,2124.5,2,0.03,0.07,0.0,0,0.04
142,154,3507.6,1,0.01,0.01,0.0,0,0.02
142,155,546.2,11,0.21,0.81,0.132,0,0.24
142,156,1652.5,4,0.17,1.11,0.001,0,0.25
142,157,3394.7,5,0.06,0.01,0.0,0,0.07
142,158,2681.9,0,0.0,0.01,0.0,0,0.01
142,159,1740.3,6,0.03,0.2,0.002,0,0.1
142,160,961.3,1,0.01,0.16,0.037,0,0.01
142,161,850.5,30,0.25,2.75,0.047,0,0.97
142,162,1148.1,9,0.05,1.28,0.014,0,0.32
142,163,1021.2,7,0.04,0.22,0.023,0,0.13
142,164,1975.7,2,0.07,0.32,0.001,0,0.14
142,165,1671.0,1,0.1,0.38,0.0,0,0.11
142,166,1557.5,9,0.09,0.34,0.001,0,0.16
142,167,3381.0,2,0.1,0.03,0.0,0,0.1
142,168,1166.2,1,0.03,0.27,0.005,0,0.05
142,169,2961.1,1,0.01,0.0,0.0,0,0.02
142,170,814.1,3,0.03,0.27,0.042,0,0.05
142,171,565.7,7,0.06,0.64,0.096,0,0.12
142,172,2902.2,0,0.02,0.01,0.0,0,0.02
142,173,3533.2,0,0.01,0.01,0.0,0,0.03
142,174,752.8,24,0.35,2.01,0.061,0,0.37
142,175,2549.5,1,0.01,0.09,0.0,0,0.05
142,176,2582.7,3,0.03,0.03,0.0,0,0.04
142,177,3479.7,4,0.03,0.01,0.0,0,0.05
142,178,1031.1,5,0.05,0.24,0.013,0,0.07
142,179,1919.4,86,0.11,1.56,0.001,0,0.91
142,180,624.6,19,0.18,3.08,0.075,0,0.62
142,181,524.0,4,0.08,0.4,0.15,0,0.18
142,182,2920.5,0,0.01,0.01,0.0,0,0.01
142,183,2935.5,0,0.05,0.03,0.0,0,0.06
142,184,2087.8,1,0.02,0.06,0.001,0,0.02
142,185,2193.8,5,0.05,0.22,0.0,0,0.07
142,186,2596.6,3,0.02,0.03,0.0,0,0.04
142,187,3260.8,1,0.01,0.01,0.0,0,0.03
142,188,2834.7,0,0.01,0.01,0.0,0,0.02
142,189,2639.8,0,0.0,0.01,0.0,0,0.0
142,190,1980.1,1,0.01,0.07,0.001,0,0.02
142,191,2393.3,2,0.07,0.12,0.0,0,0.07
142,192,3054.2,1,0.04,0.01,0.0,0,0.05
142,193,2583.7,0,0.0,0.01,0.0,0,0.0
142,194,456.5,9,0.15,2.16,0.151,0,0.32
142,195,1028.5,11,0.08,0.95,0.017,0,0.18
142,196,3502.8,0,0.01,0.0,0.0,0,0.01
142,197,1741.4,6,0.07,0.21,0.0,0,0.1
142,198,3182.2,0,0.01,0.02,0.0,0,0.03
142,199,398.6,1,0.01,0.49,0.173,0,0.09
143,144,3120.2,19,0.04,0.09,0.0,0,0.26
143,145,1376.4,32,0.31,4.04,0.008,0,0.83
143,146,430.5,27,0.16,3.68,0.072,0,0.92
143,147,2305.9,8,0.08,0.07,0.0,0,0.1
143,148,1083.0,43,0.72,5.4,0.023,0,0.94
143,149,3118.0,6,0.05,0.08,0.0,0,0.12
143,150,1972.0,8,0.21,0.79,0.001,0,0.34
143,151,1565.2,37,0.19,1.7,0.001,0,0.4
143,152,4742.5,2,0.02,0.0,0.0,0,0.06
143,153,1278.1,81,1.03,1.78,0.013,0,1.04
143,154,5558.3,1,0.02,0.0,0.0,0,0.07
143,155,3261.2,2,0.01,0.02,0.0,0,0.05
143,156,3248.3,11,0.56,0.29,0.0,0,0.93
143,157,1364.1,98,1.08,1.99,0.009,0,1.28
143,158,4381.0,1,0.02,0.0,0.0,0,0.03
143,159,4399.1,14,0.06,0.01,0.0,0,0.21
143,160,2849.2,7,0.01,0.03,0.0,0,0.08
143,161,2674.5,16,0.04,0.34,0.0,0,0.2
143,162,2252.5,73,0.65,1.08,0.0,0,1.23
143,163,4265.6,4,0.03,0.0,0.0,0,0.05
143,164,1627.4,82,1.11,2.75,0.003,0,1.61
143,165,4305.7,9,0.17,0.01,0.0,0,0.3
143,166,4583.7,14,0.04,0.01,0.0,0,0.34
143,167,3781.2,73,0.64,0.18,0.0,0,2.04
143,168,2140.9,9,0.04,0.37,0.0,0,0.1
143,169,291.6,287,0.69,8.73,0.131,0,4.07
143,170,3499.7,2,0.01,0.01,0.0,0,0.03
143,171,2741.0,2,0.02,0.06,0.0,0,0.03
143,172,662.3,94,1.68,4.36,0.091,0,2.24
143,173,2520.0,20,0.2,0.36,0.0,0,0.37
143,174,2500.2,32,0.24,0.25,0.0,0,0.4
143,175,1568.5,37,0.38,2.42,0.002,0,0.48
143,176,668.5,131,1.34,7.46,0.02,0,1.35
143,177,1223.8,114,0.34,10.23,0.015,0,1.66
143,178,4056.9,10,0.15,0.0,0.0,0,0.16
143,179,3928.3,39,0.53,0.33,0.0,0,1.15
143,180,3075.5,59,0.28,0.13,0.0,0,0.61
143,181,2808.7,6,0.03,0.03,0.0,0,0.09
143,182,3873.3,1,0.01,0.0,0.0,0,0.04
143,183,4079.0,8,0.06,0.01,0.0,0,0.12
143,184,1771.0,7,0.05,0.61,0.002,0,0.12
143,185,2041.5,51,0.12,1.4,0.0,0,0.81
143,186,2620.7,5,0.07,0.4,0.0,0,0.23
143,187,4772.1,4,0.05,0.0,0.0,0,0.05
143,188,1680.5,3,0.12,0.4,0.001,0,0.12
143,189,4529.4,0,0.0,0.0,0.0,0,0.01
143,190,1270.0,7,0.1,1.99,0.007,0,0.38
143,191,2782.9,7,0.04,0.32,0.0,0,0.25
143,192,2171.7,9,0.06,0.42,0.0,0,0.11
143,193,749.4,17,0.2,0.94,0.046,0,0.54
143,194,2939.8,7,0.18,0.08,0.0,0,0.23
143,195,4079.8,38,0.4,0.01,0.0,0,0.45
143,196,1557.2,10,0.09,0.68,0.001,0,0.14
143,197,2087.3,11,0.21,0.56,0.0,0,0.33
143,198,5118.8,1,0.04,0.0,0.0,0,0.07
143,199,3566.2,0,0.03,0.0,0.0,0,0.04
144,145,2120.9,41,0.71,0.54,0.001,0,0.72
144,146,3105.5,1,0.03,0.03,0.0,0,0.05
144,147,1166.4,9,0.08,0.51,0.001,0,0.13
144,148,2401.1,11,0.15,0.47,0.0,0,0.67
144,149,1902.4,20,0.13,1.57,0.001,0,0.38
144,150,1596.4,67,0.58,1.24,0.002,0,1.33
144,151,1829.5,6,0.3,1.16,0.001,0,0.38
144,152,2747.8,26,0.04,0.04,0.0,0,0.28
144,153,1916.1,15,0.1,0.46,0.001,0,0.29
144,154,2438.5,6,0.17,0.26,0.0,0,0.23
144,155,1496.8,8,0.07,0.55,0.002,0,0.12
144,156,417.5,1232,10.28,57.25,0.089,3,13.18
144,157,2391.1,32,0.36,0.5,0.0,0,0.44
144,158,1264.3,6,0.09,0.99,0.004,0,0.39
144,159,1648.9,10,0.72,1.58,0.001,0,0.79
144,160,1085.0,9,0.27,1.48,0.02,0,0.42
144,161,1313.9,18,0.39,7.39,0.003,0,0.46
144,162,2377.2,84,0.46,0.97,0.0,0,1.04
144,163,2630.5,1,0.02,0.05,0.0,0,0.06
144,164,1534.2,21,0.43,4.09,0.004,0,1.29
144,165,1570.7,32,0.06,1.59,0.001,0,0.49
144,166,2149.8,48,0.34,0.93,0.001,0,0.63
144,167,1375.1,206,3.67,11.66,0.006,0,4.59
144,168,1634.3,8,0.1,1.08,0.002,0,0.13
144,169,2872.4,7,0.01,0.04,0.0,0,0.1
144,170,1388.2,16,0.05,0.92,0.008,0,0.2
144,171,2117.9,2,0.06,0.17,0.0,0,0.07
144,172,3204.8,19,0.11,0.05,0.0,0,0.23
144,173,1873.5,24,0.46,1.44,0.001,0,0.57
144,174,1942.0,20,0.41,0.76,0.001,0,0.77
144,175,1627.3,90,1.57,2.39,0.001,0,2.0
144,176,2597.0,31,0.23,0.18,0.0,0,0.49
144,177,2563.9,127,0.38,0.61,0.0,0,1.4
144,178,1860.8,19,0.16,0.71,0.002,0,0.22
144,179,919.7,242,4.13,51.3,0.015,0,4.49
144,180,1385.5,96,0.86,4.43,0.006,0,1.35
144,181,2160.6,8,0.07,0.17,0.001,0,0.12
144,182,1003.1,3,0.11,2.03,0.017,0,0.26
144,183,1114.6,75,0.36,4.8,0.013,0,2.14
144,184,3119.9,20,0.06,0.03,0.0,0,0.26
144,185,3399.4,41,0.16,0.07,0.0,0,0.55
144,186,860.5,41,0.56,8.43,0.008,0,1.02
144,187,1716.7,23,0.34,1.94,0.003,0,0.38
144,188,1707.7,9,0.11,0.45,0.002,0,0.2
144,189,1410.8,15,0.16,0.3,0.003,0,0.31
144,190,2273.7,5,0.01,0.17,0.0,0,0.07
144,191,572.3,219,1.04,24.37,0.07,0,5.82
144,192,1565.1,17,0.68,1.95,0.005,0,0.71
144,193,2398.8,5,0.03,0.09,0.0,0,0.1
144,194,2234.0,25,0.06,0.47,0.0,0,0.38
144,195,1905.9,21,0.06,1.23,0.001,0,0.26
144,196,2381.3,6,0.05,0.14,0.0,0,0.1
144,197,1097.6,34,0.45,3.37,0.013,0,0.69
144,198,1999.9,13,0.07,0.42,0.001,0,0.18
144,199,2362.6,11,0.16,0.07,0.0,0,0.18
145,146,1147.1,20,0.32,2.01,0.001,0,0.35
145,147,1824.4,4,0.09,0.36,0.001,0,0.13
145,148,324.3,626,1.03,34.29,0.186,0,9.09
145,149,2954.7,45,0.14,0.11,0.0,0,0.47
145,150,1760.3,68,0.23,1.26,0.001,0,0.9
145,151,291.3,1909,18.65,32.39,0.33,0,28.86
145,152,4426.9,7,0.03,0.0,0.0,0,0.1
145,153,1115.9,185,1.62,5.92,0.008,0,2.75
145,154,4462.8,4,0.18,0.01,0.0,0,0.2
145,155,2874.7,7,0.02,0.09,0.0,0,0.17
145,156,2391.2,126,0.44,2.31,0.0,0,3.52
145,157,299.1,1183,5.39,46.64,0.274,3,12.54
145,158,3297.5,3,0.01,0.02,0.0,0,0.04
145,159,3677.8,31,0.31,0.12,0.0,0,0.33
145,160,2341.3,4,0.02,0.21,0.0,0,0.12
145,161,2298.1,67,0.33,1.11,0.0,0,0.83
145,162,2521.2,45,0.83,1.59,0.0,0,1.56
145,163,4080.3,4,0.06,0.01,0.0,0,0.08
145,164,1132.0,282,2.91,6.86,0.009,0,2.93
145,165,3588.8,15,0.21,0.06,0.0,0,0.32
145,166,4041.0,39,0.25,0.02,0.0,0,0.49
145,167,2459.1,146,2.61,3.65,0.0,0,2.79
145,168,1971.6,38,1.33,0.44,0.001,0,1.44
145,169,1279.9,7,0.24,1.71,0.007,0,0.64
145,170,3002.0,6,0.08,0.05,0.0,0,0.17
145,171,2769.3,11,0.06,0.16,0.0,0,0.13
145,172,1845.9,24,0.19,0.72,0.002,0,0.58
145,173,1149.3,228,2.26,6.11,0.003,0,2.71
145,174,2483.4,19,0.14,0.65,0.0,0,0.2
145,175,575.3,478,8.33,25.88,0.076,0,13.16
145,176,1297.1,203,0.44,3.58,0.003,0,2.9
145,177,445.5,325,6.68,91.44,0.017,5,11.45
145,178,3590.9,15,0.11,0.03,0.0,0,0.17
145,179,3030.3,119,0.78,1.44,0.0,0,1.93
145,180,2678.0,52,0.31,0.36,0.0,0,0.53
145,181,2843.2,5,0.12,0.07,0.0,0,0.15
145,182,2653.8,5,0.07,0.08,0.0,0,0.11
145,183,2880.1,40,0.06,0.15,0.0,0,0.51
145,184,2567.4,24,0.13,0.21,0.0,0,0.29
145,185,2900.5,61,0.64,0.24,0.0,0,0.9
145,186,1402.2,78,0.69,4.04,0.004,0,0.86
145,187,3591.0,9,0.1,0.03,0.0,0,0.11
145,188,415.9,27,0.4,6.52,0.065,0,1.5
145,189,3486.2,4,0.03,0.01,0.0,0,0.05
145,190,1584.1,26,0.26,1.16,0.001,0,0.56
145,191,1637.3,115,0.27,4.71,0.001,0,1.3
145,192,815.2,113,0.15,8.81,0.033,0,1.21
145,193,1038.9,28,0.27,1.44,0.004,0,0.29
145,194,2979.0,61,0.19,0.2,0.0,0,0.63
145,195,3626.4,35,0.42,0.05,0.0,0,0.67
145,196,409.1,217,1.67,8.45,0.03,0,2.27
145,197,1420.8,61,0.96,3.99,0.006,0,1.13
145,198,4025.0,17,0.12,0.02,0.0,0,0.18
145,199,3492.5,8,0.09,0.01,0.0,0,0.1
146,147,2436.4,1,0.01,0.01,0.0,0,0.02
146,148,824.8,3,0.18,2.31,0.011,0,0.26
146,149,3360.1,1,0.01,0.01,0.0,0,0.05
146,150,2162.0,1,0.02,0.2,0.0,0,0.03
146,151,1390.2,5,0.05,0.73,0.004,0,0.05
146,152,4968.7,1,0.0,0.0,0.0,0,0.01
146,153,1415.8,4,0.07,0.51,0.005,0,0.18
146,154,5523.3,1,0.01,0.0,0.0,0,0.02
146,155,3447.2,0,0.0,0.0,0.0,0,0.01
146,156,3288.2,9,0.1,0.04,0.0,0,0.26
146,157,1054.2,13,0.13,1.02,0.01,0,0.16
146,158,4345.2,0,0.0,0.0,0.0,0,0.01
146,159,4501.5,2,0.01,0.0,0.0,0,0.04
146,160,2990.8,0,0.01,0.01,0.0,0,0.01
146,161,2848.6,2,0.02,0.05,0.0,0,0.04
146,162,2574.4,2,0.02,0.09,0.0,0,0.05
146,163,4520.0,0,0.0,0.0,0.0,0,0.01
146,164,1708.2,3,0.06,0.64,0.001,0,0.18
146,165,4408.5,1,0.01,0.0,0.0,0,0.03
146,166,4744.3,0,0.0,0.0,0.0,0,0.01
146,167,3605.1,3,0.11,0.04,0.0,0,0.14
146,168,2351.2,0,0.01,0.04,0.0,0,0.03
146,169,613.1,5,0.13,1.45,0.104,0,0.26
146,170,3658.7,1,0.01,0.0,0.0,0,0.02
146,171,3021.3,2,0.0,0.0,0.0,0,0.02
146,172,1092.2,10,0.17,0.89,0.014,0,0.18
146,173,2243.6,2,0.02,0.13,0.0,0,0.03
146,174,2763.2,3,0.05,0.02,0.0,0,0.06
146,175,1487.3,5,0.17,1.15,0.0,0,0.45
146,176,955.2,16,0.44,0.75,0.011,0,0.79
146,177,884.3,65,0.93,7.38,0.03,0,1.05
146,178,4233.7,1,0.02,0.0,0.0,0,0.02
146,179,3963.5,3,0.03,0.03,0.0,0,0.24
146,180,3254.4,2,0.03,0.02,0.0,0,0.05
146,181,3092.2,0,0.01,0.0,0.0,0,0.01
146,182,3766.5,0,0.02,0.0,0.0,0,0.02
146,183,3984.7,0,0.0,0.0,0.0,0,0.03
146,184,2178.6,1,0.03,0.11,0.0,0,0.05
146,185,2460.3,2,0.13,0.07,0.0,0,0.14
146,186,2503.4,8,0.15,0.08,0.0,0,0.15
146,187,4690.7,0,0.0,0.0,0.0,0,0.01
146,188,1516.5,3,0.01,0.15,0.004,0,0.04
146,189,4512.5,0,0.0,0.0,0.0,0,0.01
146,190,1550.7,1,0.04,0.18,0.001,0,0.04
146,191,2702.2,15,0.15,0.03,0.0,0,0.26
146,192,1962.3,21,0.22,0.16,0.0,0,0.23
146,193,916.0,7,0.05,0.33,0.008,0,0.09
146,194,3227.2,0,0.02,0.01,0.0,0,0.02
146,195,4260.5,0,0.0,0.0,0.0,0,0.01
146,196,1231.6,1,0.04,0.2,0.012,0,0.07
146,197,2151.6,4,0.05,0.09,0.0,0,0.09
146,198,5082.6,0,0.0,0.0,0.0,0,0.01
146,199,3838.3,0,0.01,0.0,0.0,0,0.01
147,148,1977.5,11,0.09,0.17,0.001,0,0.17
147,149,1164.5,6,0.04,0.7,0.009,0,0.08
147,150,444.5,74,0.44,5.21,0.144,0,0.79
147,151,1592.1,6,0.02,0.4,0.005,0,0.12
147,152,2611.4,1,0.01,0.01,0.0,0,0.04
147,153,1031.6,35,0.42,1.31,0.019,0,0.47
147,154,3442.7,4,0.03,0.01,0.0,0,0.06
147,155,1055.7,7,0.1,0.25,0.021,0,0.38
147,156,1070.6,87,0.34,5.85,0.008,0,1.25
147,157,2121.7,2,0.05,0.14,0.001,0,0.07
147,158,2329.7,2,0.01,0.02,0.0,0,0.03
147,159,2094.5,1,0.05,0.22,0.001,0,0.08
147,160,554.9,11,0.13,0.5,0.071,0,0.2
147,161,475.3,47,0.31,6.73,0.138,0,1.06
147,162,1239.7,18,0.13,2.36,0.012,0,0.4
147,163,2257.9,1,0.0,0.03,0.0,0,0.03
147,164,744.8,28,0.14,2.56,0.041,0,0.37
147,165,2001.1,1,0.02,0.12,0.0,0,0.11
147,166,2309.5,2,0.05,0.14,0.0,0,0.08
147,167,2436.8,22,0.2,0.29,0.0,0,0.33
147,168,472.4,13,0.23,1.96,0.115,0,0.23
