firm_id,city_id,industry_id,size_class,employees,revenue_million,profit_million,profit_margin,tfp,agglomeration_spillover,export_ratio,rd_ratio,supply_chain_distance,age,city_population
4194,175,17,large,182,0.02,0.0,0.15,1.208,0.189,0.086,0.019,36.9,7,339.4
4195,64,19,large,280,0.01,0.01,0.625,1.512,0.163,0.207,0.032,1.2,1,334.46
4196,65,10,medium,13,0.0,0.0,0.23,1.439,0.228,0.169,0.029,61.7,52,576.08
4197,179,4,medium,74,0.0,0.0,0.409,0.686,0.373,0.289,0.081,4.4,34,1808.04
4198,114,11,small,138,0.01,0.0,0.159,0.957,0.129,0.013,0.024,86.1,1,122.44
4199,24,17,small,4,0.0,0.0,0.349,1.337,0.129,0.069,0.016,32.3,9,86.11
4200,78,0,micro,7,0.0,0.0,0.149,1.314,0.189,0.056,0.06,9.5,7,162.68
4201,146,18,large,158,0.01,0.0,0.236,1.186,0.129,0.136,0.023,72.4,3,43.08
4202,92,4,micro,3,0.0,0.0,0.239,1.031,0.129,0.09,0.067,17.3,20,73.55
4203,99,6,medium,62,0.01,0.0,0.097,1.412,0.129,0.048,0.024,12.0,2,117.38
4204,113,7,small,8,0.0,0.0,0.192,1.47,0.31,0.2,0.041,59.8,2,1742.79
4205,55,18,medium,87,0.01,0.0,0.175,1.114,0.21,0.18,0.03,22.5,13,376.64
4206,101,3,small,160,0.01,0.0,0.509,1.095,0.189,0.156,0.065,89.2,3,97.45
4207,54,4,small,2,0.0,0.0,0.016,0.637,0.189,0.078,0.06,246.2,4,416.13
4208,81,14,medium,71,0.0,0.0,0.437,0.539,0.21,0.178,0.028,5.1,1,212.11
4209,114,18,small,45,0.0,0.0,0.222,1.157,0.163,0.143,0.012,33.9,6,122.44
4210,143,2,micro,8,0.0,0.0,0.098,0.772,0.129,0.12,0.071,24.2,21,178.51
4211,129,10,small,37,0.0,0.0,0.274,0.715,0.163,0.041,0.021,22.2,4,89.7
4212,122,18,small,12,0.0,0.0,0.69,0.606,0.163,0.194,0.02,84.8,2,603.53
4213,125,17,micro,10,0.0,0.0,0.348,1.281,0.282,0.15,0.037,42.7,19,1326.71
4214,113,18,small,50,0.0,0.0,0.264,0.997,0.301,0.229,0.042,15.2,8,1742.79
4215,125,18,small,4,0.0,0.0,0.161,1.005,0.292,0.153,0.043,28.9,25,1326.71
4216,86,6,small,19,0.0,0.0,0.444,1.055,0.189,0.123,0.024,12.7,1,370.7
4217,179,4,micro,2,0.0,0.0,0.417,0.935,0.373,0.102,0.074,42.1,10,1808.04
4218,125,18,medium,93,0.01,0.0,0.206,1.325,0.292,0.218,0.029,28.7,2,1326.71
4219,179,14,small,50,0.0,0.0,0.123,1.081,0.318,0.121,0.05,42.4,11,1808.04
4220,91,7,large,191,0.01,0.0,0.583,0.698,0.163,0.205,0.022,72.8,7,390.98
4221,90,14,small,16,0.0,0.0,0.37,0.938,0.129,0.135,0.027,11.0,3,163.54
4222,186,6,small,11,0.0,0.0,0.601,1.526,0.163,0.154,0.021,15.8,8,238.23
4223,154,11,micro,5,0.0,0.0,0.259,2.256,0.189,0.207,0.015,52.3,14,198.95
4224,113,4,small,8,0.0,0.0,0.15,0.853,0.326,0.287,0.074,14.3,4,1742.79
4225,150,11,small,85,0.0,0.0,0.356,0.644,0.129,0.093,0.03,41.8,6,190.66
4226,91,18,medium,473,0.04,0.0,0.134,1.139,0.21,0.043,0.019,128.5,7,390.98
4227,156,15,small,6,0.0,0.0,0.425,1.446,0.21,0.231,0.024,41.2,2,958.89
4228,53,13,medium,55,0.0,0.0,0.329,1.071,0.189,0.15,0.022,5.0,11,273.6
4229,183,4,large,164,0.01,0.0,0.195,0.662,0.163,0.07,0.053,18.3,9,240.44
4230,106,1,medium,36,0.0,0.0,0.151,0.503,0.244,0.231,0.072,51.5,6,978.66
4231,20,14,small,8,0.0,0.0,0.217,0.774,0.189,0.108,0.021,10.2,11,642.68
4232,171,11,micro,4,0.0,0.0,0.474,1.211,0.129,0.126,0.023,48.6,4,65.64
4233,179,4,micro,48,0.0,0.0,0.298,0.852,0.373,0.125,0.086,4.8,16,1808.04
4234,154,18,small,10,0.0,0.0,0.518,1.828,0.129,0.076,0.028,62.3,28,198.95
4235,128,11,micro,8,0.0,0.0,0.078,1.138,0.129,0.152,0.016,42.2,8,163.96
4236,179,11,small,165,0.01,0.0,0.342,0.741,0.357,0.153,0.031,106.4,5,1808.04
4237,125,5,small,59,0.01,0.0,0.269,0.904,0.318,0.117,0.033,179.8,4,1326.71
4238,163,17,large,418,0.01,0.0,0.1,1.35,0.129,0.127,0.026,45.6,13,65.32
4239,109,17,medium,29,0.0,0.0,0.165,0.872,0.163,0.205,0.013,44.5,12,137.77
4240,153,14,large,143,0.02,0.01,0.487,1.113,0.163,0.083,0.016,0.2,10,187.21
4241,198,1,small,26,0.0,0.0,0.129,0.843,0.129,0.162,0.071,15.0,7,157.31
4242,86,1,small,2,0.0,0.0,0.242,1.312,0.163,0.101,0.067,72.1,9,370.7
4243,151,9,medium,70,0.01,0.0,0.133,1.011,0.163,0.16,0.031,22.9,4,209.86
4244,34,2,micro,10,0.0,0.0,0.628,0.964,0.21,0.131,0.065,62.8,2,337.83
4245,131,6,large,82,0.01,0.0,0.292,1.485,0.129,0.042,0.023,32.6,6,158.95
4246,73,3,micro,2,0.0,0.0,0.853,1.962,0.27,0.238,0.06,21.5,8,709.56
4247,177,6,small,32,0.0,0.0,0.345,1.361,0.21,0.11,0.036,3.7,3,634.94
4248,82,18,large,356,0.03,0.01,0.325,0.959,0.244,0.146,0.024,37.9,28,650.6
4249,106,15,large,189,0.01,0.0,0.24,1.26,0.27,0.233,0.034,1.2,5,978.66
4250,192,2,micro,18,0.0,0.0,0.13,0.779,0.163,0.169,0.053,27.3,20,183.85
4251,54,13,micro,3,0.0,0.0,0.506,1.159,0.163,0.213,0.021,14.1,3,416.13
4252,120,0,small,11,0.0,0.0,0.381,0.979,0.163,0.027,0.073,14.7,1,327.35
4253,176,19,small,29,0.0,0.0,0.47,0.986,0.189,0.042,0.021,25.3,23,150.36
4254,73,10,medium,17,0.0,0.0,0.201,1.457,0.282,0.094,0.026,40.2,1,709.56
4255,3,10,medium,83,0.0,0.0,0.133,0.82,0.228,0.165,0.03,17.9,14,680.64
4256,179,4,medium,41,0.0,0.0,0.102,1.239,0.373,0.184,0.07,15.3,12,1808.04
4257,125,9,small,2,0.0,0.0,0.566,1.404,0.244,0.267,0.032,67.7,12,1326.71
4258,57,10,small,46,0.0,0.0,0.547,0.96,0.163,0.187,0.026,31.2,19,108.94
4259,67,13,small,48,0.0,0.0,0.43,1.896,0.21,0.215,0.034,98.4,24,404.86
4260,164,0,micro,19,0.0,0.0,0.11,0.762,0.189,0.078,0.073,59.4,3,388.92
4261,133,6,micro,7,0.0,0.0,0.481,0.837,0.129,0.179,0.018,38.7,4,238.31
4262,155,7,small,10,0.0,0.0,0.463,1.576,0.129,0.162,0.023,3.4,2,72.65
4263,122,2,micro,4,0.0,0.0,0.351,0.896,0.228,0.162,0.075,11.9,7,603.53
4264,162,4,small,11,0.0,0.0,0.19,1.403,0.189,0.079,0.058,42.3,7,472.76
4265,167,4,micro,11,0.0,0.0,0.287,0.946,0.244,0.099,0.068,25.5,24,989.1
4266,88,16,small,16,0.0,0.0,0.596,1.129,0.129,0.154,0.013,63.0,4,87.38
4267,179,13,medium,27,0.0,0.0,0.21,0.756,0.346,0.257,0.046,48.1,4,1808.04
4268,113,18,small,35,0.0,0.0,0.203,1.454,0.301,0.155,0.048,22.2,4,1742.79
4269,36,6,micro,29,0.0,0.0,0.306,1.574,0.163,0.102,0.019,47.3,13,182.89
4270,54,17,small,16,0.0,0.0,0.257,1.374,0.189,0.145,0.031,73.8,9,416.13
4271,156,17,medium,81,0.0,0.0,0.63,0.603,0.258,0.16,0.026,7.4,3,958.89
4272,86,8,medium,21,0.0,0.0,0.207,1.056,0.189,0.161,0.025,68.2,2,370.7
4273,65,12,small,38,0.0,0.0,0.172,0.898,0.228,0.095,0.021,46.4,4,576.08
4274,125,11,small,2,0.0,0.0,0.087,1.754,0.339,0.185,0.037,115.4,6,1326.71
4275,162,6,small,3,0.0,0.0,0.213,0.899,0.228,0.192,0.026,6.4,23,472.76
4276,25,5,small,12,0.0,0.0,0.284,1.625,0.189,0.203,0.025,94.9,3,165.82
4277,106,3,small,10,0.0,0.0,0.121,1.206,0.27,0.062,0.068,1.4,42,978.66
4278,160,16,medium,75,0.01,0.0,0.29,1.009,0.129,0.075,0.015,33.6,3,56.0
4279,179,10,micro,4,0.0,0.0,0.229,1.069,0.368,0.112,0.038,112.5,3,1808.04
4280,3,6,micro,9,0.0,0.0,0.169,1.376,0.27,0.163,0.028,2.7,12,680.64
4281,135,10,small,22,0.0,0.0,0.092,1.61,0.282,0.103,0.03,117.3,3,699.2
4282,125,1,medium,32,0.0,0.0,0.727,0.976,0.258,0.262,0.071,9.8,1,1326.71
4283,113,2,medium,1731,0.11,0.03,0.245,1.342,0.387,0.222,0.07,29.2,5,1742.79
4284,37,15,large,304,0.01,0.01,0.43,0.833,0.129,0.077,0.029,7.8,19,20.91
4285,156,18,medium,17,0.0,0.0,0.397,1.417,0.228,0.116,0.021,11.1,11,958.89
4286,89,6,small,30,0.0,0.0,0.153,1.001,0.129,0.107,0.02,1.7,19,247.96
4287,58,8,small,324,0.02,0.01,0.394,0.744,0.163,0.148,0.021,0.3,9,206.7
4288,173,7,small,3,0.0,0.0,0.73,1.473,0.189,0.105,0.015,124.8,8,208.75
4289,71,9,small,22,0.0,0.0,0.387,1.951,0.244,0.219,0.02,43.0,3,690.93
4290,50,8,medium,29,0.0,0.0,0.247,1.488,0.189,0.14,0.027,13.5,6,205.22
4291,72,7,micro,10,0.0,0.0,0.186,1.788,0.189,0.078,0.029,155.2,7,143.19
4292,46,13,micro,2,0.0,0.0,0.246,1.033,0.129,0.068,0.031,11.5,28,93.63
4293,161,5,medium,42,0.0,0.0,0.253,0.856,0.129,0.022,0.032,84.7,2,326.06
4294,46,18,small,33,0.0,0.0,0.306,0.724,0.163,0.157,0.013,56.9,2,93.63
4295,150,6,micro,14,0.0,0.0,0.339,0.885,0.189,0.054,0.012,7.2,9,190.66
4296,39,4,small,20,0.0,0.0,0.129,1.012,0.189,0.091,0.059,95.4,2,180.7
4297,55,19,large,120,0.01,0.0,0.2,1.31,0.189,0.085,0.027,41.7,17,376.64
4298,77,4,large,289,0.0,0.0,0.193,0.509,0.129,0.066,0.062,57.1,4,110.06
4299,183,10,medium,281,0.02,0.0,0.184,0.888,0.129,0.061,0.015,2.3,3,240.44
4300,179,6,micro,7,0.0,0.0,0.435,1.057,0.292,0.177,0.032,0.3,26,1808.04
4301,20,1,small,22,0.0,0.0,0.321,1.482,0.189,0.055,0.068,80.6,6,642.68
4302,75,19,small,24,0.0,0.0,0.2,0.811,0.21,0.207,0.021,128.3,1,337.61
4303,78,7,small,3,0.0,0.0,0.281,0.749,0.21,0.028,0.025,4.5,26,162.68
4304,54,12,micro,14,0.0,0.0,0.202,0.975,0.21,0.218,0.019,94.2,7,416.13
4305,106,17,medium,27,0.0,0.0,0.022,0.59,0.27,0.222,0.025,54.4,5,978.66
4306,156,11,small,63,0.01,0.0,0.446,2.429,0.228,0.205,0.025,63.5,1,958.89
4307,21,14,small,146,0.01,0.0,0.214,0.773,0.129,0.196,0.029,70.0,14,118.42
4308,138,15,small,4,0.0,0.0,0.164,0.662,0.21,0.083,0.032,12.4,7,334.79
4309,65,7,micro,7,0.0,0.0,0.122,1.12,0.189,0.165,0.036,62.5,15,576.08
4310,133,12,small,15,0.0,0.0,0.102,1.487,0.189,0.026,0.027,189.2,2,238.31
4311,141,4,large,21,0.0,0.0,0.093,0.674,0.21,0.135,0.062,34.9,10,548.48
4312,153,1,medium,110,0.02,0.0,0.089,1.2,0.163,0.18,0.056,55.5,1,187.21
4313,175,19,micro,71,0.0,0.0,0.512,0.94,0.189,0.154,0.03,38.4,20,339.4
4314,179,1,medium,216,0.01,0.0,0.076,0.919,0.352,0.191,0.078,7.3,9,1808.04
4315,156,8,small,2,0.0,0.0,0.476,1.028,0.282,0.061,0.04,5.1,2,958.89
4316,113,1,micro,7,0.0,0.0,0.154,1.085,0.368,0.238,0.072,27.8,4,1742.79
4317,6,18,micro,19,0.0,0.0,0.393,1.175,0.189,0.182,0.029,88.8,13,719.97
4318,179,2,small,26,0.01,0.0,0.378,1.95,0.318,0.156,0.078,16.3,1,1808.04
4319,125,15,micro,10,0.0,0.0,0.329,1.284,0.333,0.145,0.037,23.6,7,1326.71
4320,115,14,large,61,0.0,0.0,0.153,0.821,0.189,0.124,0.016,2.8,4,200.65
4321,59,0,large,195,0.01,0.0,0.219,1.218,0.21,0.051,0.059,4.0,26,393.68
4322,141,14,small,47,0.0,0.0,0.329,1.059,0.189,0.211,0.032,38.0,6,548.48
4323,197,19,large,422,0.02,0.01,0.478,1.083,0.129,0.137,0.012,151.7,11,173.08
4324,73,10,small,5,0.0,0.0,0.021,1.623,0.282,0.227,0.025,2.7,11,709.56
4325,164,5,small,9,0.0,0.0,0.3,1.117,0.244,0.112,0.021,8.1,10,388.92
4326,70,10,large,577,0.02,0.01,0.444,0.665,0.129,0.031,0.025,19.7,9,213.02
4327,113,2,small,26,0.0,0.0,0.072,0.896,0.387,0.289,0.074,6.1,37,1742.79
4328,54,19,micro,18,0.0,0.0,0.265,1.573,0.163,0.166,0.033,8.2,16,416.13
4329,113,7,small,99,0.01,0.0,0.656,1.466,0.31,0.262,0.046,131.6,5,1742.79
4330,106,9,small,12,0.0,0.0,0.325,1.815,0.292,0.241,0.039,37.6,4,978.66
4331,6,8,small,79,0.0,0.0,0.221,0.779,0.189,0.138,0.034,58.0,1,719.97
4332,86,0,small,15,0.0,0.0,0.225,1.069,0.21,0.023,0.06,7.1,2,370.7
4333,9,0,medium,163,0.0,0.0,0.42,0.859,0.21,0.121,0.067,56.6,23,255.33
4334,106,11,medium,87,0.01,0.0,0.571,1.41,0.27,0.254,0.027,45.2,4,978.66
4335,192,10,medium,70,0.01,0.0,0.187,1.031,0.189,0.061,0.028,133.6,13,183.85
4336,71,19,micro,3,0.0,0.0,0.321,0.755,0.258,0.215,0.02,23.6,1,690.93
4337,113,5,micro,18,0.0,0.0,0.061,1.111,0.339,0.213,0.048,47.5,7,1742.79
4338,31,7,micro,54,0.0,0.0,0.309,1.395,0.258,0.25,0.026,27.1,3,946.03
4339,34,19,medium,88,0.0,0.0,0.297,1.01,0.21,0.162,0.022,50.1,3,337.83
4340,82,0,large,861,0.11,0.05,0.523,1.264,0.21,0.201,0.068,32.9,8,650.6
4341,113,12,small,17,0.0,0.0,0.051,1.516,0.333,0.173,0.046,44.8,35,1742.79
4342,145,2,small,66,0.0,0.0,0.34,1.249,0.189,0.093,0.063,41.9,18,324.35
4343,106,18,micro,7,0.0,0.0,0.079,1.044,0.292,0.17,0.032,30.0,28,978.66
4344,3,5,small,12,0.0,0.0,0.215,1.557,0.244,0.155,0.02,1.1,10,680.64
4345,66,16,large,176,0.02,0.01,0.381,1.562,0.129,0.034,0.023,9.5,17,138.1
4346,3,18,small,18,0.0,0.0,0.21,0.82,0.258,0.223,0.024,79.1,11,680.64
4347,179,16,micro,5,0.0,0.0,0.248,0.581,0.383,0.269,0.045,3.0,8,1808.04
4348,3,11,small,8,0.0,0.0,0.158,0.727,0.258,0.181,0.03,113.4,3,680.64
4349,6,19,medium,19,0.0,0.0,0.181,0.932,0.189,0.162,0.026,11.5,17,719.97
4350,71,13,small,151,0.01,0.0,0.075,1.14,0.189,0.075,0.033,267.3,3,690.93
4351,128,15,micro,14,0.0,0.0,0.099,0.865,0.129,0.171,0.028,3.6,12,163.96
4352,82,4,small,5,0.0,0.0,0.209,0.982,0.228,0.182,0.069,283.5,1,650.6
4353,8,8,micro,16,0.0,0.0,0.382,1.189,0.163,0.136,0.012,30.9,13,92.81
4354,167,11,medium,58,0.0,0.0,0.296,0.948,0.282,0.217,0.024,84.9,10,989.1
4355,145,2,medium,130,0.01,0.0,0.209,1.488,0.189,0.119,0.055,95.5,5,324.35
4356,90,19,medium,52,0.0,0.0,0.268,1.077,0.189,0.135,0.019,44.7,17,163.54
4357,141,2,micro,6,0.0,0.0,0.093,0.928,0.244,0.08,0.069,12.6,27,548.48
4358,67,14,small,15,0.0,0.0,0.119,0.904,0.21,0.112,0.018,32.1,4,404.86
4359,113,1,micro,8,0.0,0.0,0.479,0.865,0.368,0.24,0.084,59.4,6,1742.79
4360,177,2,medium,20,0.0,0.0,0.491,0.637,0.301,0.046,0.071,132.4,28,634.94
4361,25,12,medium,93,0.01,0.0,0.117,1.132,0.189,0.063,0.029,35.0,9,165.82
4362,172,9,medium,167,0.02,0.0,0.239,1.76,0.163,0.094,0.013,32.3,15,137.4
4363,162,0,large,429,0.04,0.01,0.131,1.403,0.129,0.081,0.07,6.6,9,472.76
4364,183,7,small,8,0.0,0.0,0.245,1.217,0.189,0.205,0.019,17.5,9,240.44
4365,113,5,micro,9,0.0,0.0,0.62,1.617,0.339,0.242,0.041,13.6,1,1742.79
4366,67,17,small,28,0.0,0.0,0.405,1.143,0.189,0.178,0.016,4.2,13,404.86
4367,81,14,micro,15,0.0,0.0,0.299,0.893,0.21,0.049,0.024,35.1,11,212.11
4368,133,14,micro,49,0.01,0.0,0.519,0.869,0.129,0.091,0.017,54.4,6,238.31
4369,31,19,micro,31,0.0,0.0,0.722,0.807,0.258,0.177,0.031,60.5,27,946.03
4370,81,14,micro,7,0.0,0.0,0.36,1.602,0.21,0.044,0.021,28.6,3,212.11
4371,153,3,micro,3,0.0,0.0,0.106,1.154,0.189,0.06,0.062,12.8,5,187.21
4372,122,18,medium,46,0.0,0.0,0.078,1.578,0.163,0.109,0.024,14.1,15,603.53
4373,9,2,micro,6,0.0,0.0,0.33,1.077,0.163,0.052,0.055,74.8,15,255.33
4374,113,3,small,19,0.0,0.0,0.196,0.912,0.318,0.163,0.075,10.6,6,1742.79
4375,113,5,medium,45,0.0,0.0,0.052,0.833,0.339,0.142,0.044,71.5,6,1742.79
4376,145,3,micro,29,0.0,0.0,0.562,0.904,0.129,0.215,0.058,109.7,16,324.35
4377,2,0,small,15,0.0,0.0,0.149,1.579,0.21,0.069,0.055,37.0,6,283.64
4378,103,9,large,167,0.0,0.0,0.063,1.379,0.129,0.086,0.014,88.5,4,66.53
4379,179,13,small,55,0.0,0.0,0.285,1.071,0.346,0.245,0.044,35.4,3,1808.04
4380,3,8,large,582,0.02,0.01,0.415,0.939,0.228,0.182,0.029,9.1,10,680.64
4381,138,4,medium,26,0.0,0.0,0.367,1.197,0.129,0.045,0.059,77.5,10,334.79
4382,55,17,small,6,0.0,0.0,0.289,1.424,0.189,0.055,0.018,20.4,12,376.64
4383,88,7,large,352,0.04,0.01,0.31,0.822,0.129,0.157,0.021,38.2,2,87.38
4384,179,16,large,130,0.01,0.0,0.401,1.088,0.383,0.233,0.05,131.5,19,1808.04
4385,82,3,small,45,0.0,0.0,0.323,1.341,0.163,0.196,0.061,29.4,5,650.6
4386,118,6,small,31,0.0,0.0,0.05,0.813,0.21,0.19,0.033,209.0,5,465.37
4387,20,16,small,63,0.0,0.0,0.268,0.998,0.129,0.202,0.035,10.0,3,642.68
4388,73,0,large,1812,0.12,0.04,0.37,1.116,0.21,0.238,0.062,63.4,1,709.56
4389,31,18,small,1,0.0,0.0,0.592,1.151,0.228,0.221,0.029,59.0,6,946.03
4390,120,7,large,329,0.0,0.0,0.531,0.858,0.228,0.126,0.033,204.7,8,327.35
4391,106,19,small,2,0.0,0.0,0.099,1.165,0.282,0.185,0.037,8.2,31,978.66
4392,65,14,large,92,0.01,0.0,0.449,1.125,0.228,0.15,0.032,48.1,11,576.08
4393,199,18,medium,216,0.02,0.01,0.338,1.65,0.129,0.156,0.022,65.2,20,47.32
4394,34,1,large,506,0.02,0.0,0.038,0.876,0.244,0.159,0.073,39.6,9,337.83
4395,167,14,small,10,0.0,0.0,0.322,1.37,0.258,0.241,0.034,94.4,9,989.1
4396,6,17,micro,4,0.0,0.0,0.165,0.846,0.189,0.154,0.023,50.6,22,719.97
4397,172,19,micro,24,0.0,0.0,0.292,0.554,0.163,0.097,0.017,103.0,23,137.4
4398,112,0,small,29,0.0,0.0,0.38,1.187,0.163,0.173,0.058,8.0,2,157.63
4399,167,1,medium,111,0.01,0.0,0.197,0.787,0.282,0.239,0.068,27.5,6,989.1
4400,156,14,small,21,0.0,0.0,0.492,1.439,0.258,0.224,0.032,17.6,4,958.89
4401,122,0,small,15,0.0,0.0,0.221,0.896,0.228,0.211,0.059,12.1,16,603.53
4402,83,0,micro,5,0.0,0.0,0.364,0.844,0.129,0.06,0.068,38.1,18,88.39
4403,138,10,micro,10,0.0,0.0,0.309,1.251,0.189,0.023,0.023,13.9,9,334.79
4404,167,10,medium,9,0.0,0.0,0.26,1.524,0.301,0.076,0.032,19.8,15,989.1
4405,113,12,small,19,0.0,0.0,0.496,1.114,0.333,0.253,0.035,6.2,9,1742.79
4406,97,0,small,49,0.0,0.0,0.351,0.762,0.129,0.154,0.071,82.1,16,192.68
4407,31,10,medium,206,0.02,0.01,0.677,1.558,0.27,0.202,0.029,30.3,1,946.03
4408,179,5,large,362,0.03,0.01,0.229,1.492,0.346,0.138,0.04,64.3,25,1808.04
4409,65,15,medium,107,0.02,0.01,0.4,1.508,0.244,0.114,0.026,25.9,65,576.08
4410,31,6,large,187,0.01,0.0,0.112,0.831,0.282,0.243,0.037,12.2,8,946.03
4411,9,7,micro,3,0.0,0.0,0.314,1.679,0.189,0.155,0.015,19.5,10,255.33
4412,156,13,small,24,0.0,0.0,0.329,0.994,0.282,0.084,0.033,50.3,5,958.89
4413,140,13,large,412,0.02,0.0,0.139,1.105,0.163,0.203,0.021,139.5,9,186.32
4414,31,1,micro,1,0.0,0.0,0.426,0.605,0.258,0.213,0.079,157.4,4,946.03
4415,113,12,micro,38,0.0,0.0,0.584,1.334,0.333,0.097,0.032,3.0,8,1742.79
4416,34,13,medium,26,0.0,0.0,0.033,1.516,0.228,0.195,0.03,140.5,13,337.83
4417,87,9,micro,2,0.0,0.0,0.192,1.149,0.129,0.152,0.021,10.4,6,206.18
4418,162,16,medium,115,0.0,0.0,0.518,0.741,0.244,0.202,0.027,21.7,15,472.76
4419,55,0,small,26,0.0,0.0,0.243,0.958,0.189,0.053,0.055,76.7,24,376.64
4420,3,19,micro,23,0.0,0.0,0.359,1.04,0.258,0.224,0.025,85.0,6,680.64
4421,48,7,small,11,0.0,0.0,0.352,0.864,0.163,0.188,0.028,0.7,6,209.27
4422,91,11,large,277,0.01,0.0,0.277,0.899,0.189,0.126,0.026,41.9,18,390.98
4423,59,0,small,166,0.01,0.0,0.24,1.776,0.21,0.153,0.07,53.6,18,393.68
4424,151,14,micro,7,0.0,0.0,0.286,1.157,0.129,0.015,0.026,29.7,13,209.86
4425,162,10,large,45,0.0,0.0,0.461,0.693,0.244,0.157,0.021,34.4,5,472.76
4426,59,19,small,22,0.0,0.0,0.171,1.357,0.163,0.03,0.027,199.2,12,393.68
4427,65,8,small,34,0.0,0.0,0.543,0.634,0.21,0.071,0.036,26.1,2,576.08
4428,120,14,micro,10,0.0,0.0,0.174,1.557,0.21,0.113,0.025,39.7,4,327.35
4429,156,1,medium,50,0.0,0.0,0.324,1.411,0.292,0.217,0.063,27.4,16,958.89
4430,185,1,medium,192,0.0,0.0,0.439,1.184,0.21,0.11,0.066,21.8,4,303.08
4431,71,18,micro,289,0.03,0.0,0.041,1.228,0.21,0.135,0.025,3.3,8,690.93
4432,179,5,small,11,0.0,0.0,0.267,1.801,0.346,0.137,0.043,26.7,20,1808.04
4433,46,18,medium,9,0.0,0.0,0.238,0.902,0.163,0.098,0.015,62.3,4,93.63
4434,6,1,small,26,0.0,0.0,0.075,1.047,0.282,0.074,0.059,54.1,27,719.97
4435,164,12,micro,6,0.0,0.0,0.05,0.762,0.228,0.097,0.033,10.0,27,388.92
4436,113,11,medium,525,0.03,0.01,0.276,2.057,0.378,0.12,0.032,13.4,5,1742.79
4437,16,19,large,70,0.0,0.0,0.131,0.563,0.129,0.151,0.019,14.3,1,53.9
4438,12,8,small,17,0.0,0.0,0.034,0.927,0.163,0.149,0.013,177.1,5,189.04
4439,3,0,micro,23,0.0,0.0,0.263,1.149,0.228,0.105,0.066,89.8,18,680.64
4440,71,9,large,91,0.01,0.0,0.115,1.27,0.244,0.174,0.022,4.2,3,690.93
4441,156,16,micro,5,0.0,0.0,0.765,1.036,0.189,0.102,0.036,5.7,31,958.89
4442,138,1,micro,314,0.03,0.0,0.055,0.872,0.163,0.121,0.06,46.3,3,334.79
4443,199,0,micro,5,0.0,0.0,0.103,1.194,0.129,0.011,0.053,3.6,16,47.32
4444,125,16,micro,4,0.0,0.0,0.051,0.998,0.318,0.191,0.036,20.1,7,1326.71
4445,27,16,micro,15,0.0,0.0,0.405,1.52,0.189,0.161,0.024,12.8,27,216.09
4446,191,3,micro,5,0.0,0.0,0.466,1.215,0.21,0.143,0.063,92.6,23,349.46
4447,143,13,medium,34,0.0,0.0,0.211,1.071,0.163,0.024,0.023,18.3,2,178.51
4448,85,1,micro,95,0.01,0.0,0.261,1.233,0.129,0.192,0.064,1.4,7,89.86
4449,61,15,medium,70,0.0,0.0,0.141,0.861,0.163,0.076,0.018,85.2,7,123.27
4450,55,6,small,38,0.0,0.0,0.161,1.106,0.189,0.186,0.028,10.4,6,376.64
4451,185,4,micro,23,0.0,0.0,0.679,0.823,0.129,0.09,0.071,31.0,10,303.08
4452,98,13,large,107,0.01,0.0,0.177,2.019,0.163,0.055,0.014,14.4,14,149.17
4453,113,18,small,64,0.01,0.0,0.147,1.445,0.301,0.241,0.049,13.3,9,1742.79
4454,167,0,small,14,0.0,0.0,0.675,0.709,0.292,0.121,0.067,7.3,24,989.1
4455,186,2,large,409,0.02,0.0,0.126,0.68,0.163,0.195,0.053,81.1,7,238.23
4456,0,5,micro,11,0.0,0.0,0.084,0.895,0.189,0.137,0.03,198.7,32,243.89
4457,195,18,micro,33,0.0,0.0,0.138,0.688,0.129,0.14,0.024,86.9,21,218.18
4458,15,17,micro,2,0.0,0.0,0.152,1.811,0.129,0.108,0.022,89.3,7,84.58
4459,167,18,small,45,0.0,0.0,0.442,0.996,0.189,0.136,0.025,39.9,6,989.1
4460,183,7,large,50,0.0,0.0,0.381,1.598,0.189,0.209,0.015,15.6,1,240.44
4461,120,4,medium,92,0.0,0.0,0.241,1.125,0.21,0.151,0.057,31.0,3,327.35
4462,118,3,small,4,0.0,0.0,0.444,0.639,0.163,0.104,0.055,35.8,8,465.37
4463,138,17,small,29,0.0,0.0,0.28,0.828,0.163,0.067,0.018,7.1,15,334.79
4464,81,4,medium,48,0.01,0.0,0.441,1.101,0.189,0.029,0.067,24.7,3,212.11
4465,40,10,small,41,0.01,0.0,0.202,0.939,0.189,0.132,0.019,13.9,3,310.59
4466,9,6,micro,3,0.0,0.0,0.243,1.159,0.163,0.019,0.015,26.9,7,255.33
4467,177,9,micro,22,0.0,0.0,0.134,0.879,0.244,0.041,0.021,10.3,1,634.94
4468,118,6,small,13,0.0,0.0,0.038,1.376,0.21,0.181,0.026,14.0,1,465.37
4469,143,5,small,33,0.0,0.0,0.373,0.98,0.163,0.158,0.027,1.6,9,178.51
4470,75,8,small,16,0.0,0.0,0.332,1.307,0.189,0.049,0.017,17.7,8,337.61
4471,166,6,small,31,0.0,0.0,0.438,0.732,0.189,0.057,0.026,30.1,18,337.67
4472,81,16,micro,6,0.0,0.0,0.5,0.608,0.129,0.19,0.028,54.6,5,212.11
4473,3,11,small,29,0.0,0.0,0.174,0.791,0.258,0.064,0.036,21.9,13,680.64
