city_id,city_name,year,tier,tier_name,population_10k,area_km2,is_coastal,is_capital,has_port,gdp_billion,gdp_per_capita_10k,gdp_per_km2,avg_wage,employment_rate,patents,n_firms,firm_entry_rate,firm_exit_rate,infrastructure_index,edu_expenditure_ratio,doctors_per_1000,disposable_income
53,城市_053,2037,3,特大城市,390.45,339.0,0,0,0,279.55,7159.7,82.47,173032.6,0.889,9,15973,0.114,0.043,100.0,0.048,2.36,109063.0
54,城市_054,2037,3,特大城市,470.75,50.0,0,0,0,510.77,10849.98,1021.54,209493.3,0.875,29,8601,0.126,0.064,100.0,0.055,1.15,129788.8
55,城市_055,2037,3,特大城市,506.93,100.7,1,0,0,419.82,8281.76,416.71,218479.8,0.921,17,33451,0.141,0.075,100.0,0.062,0.95,131587.7
56,城市_056,2037,0,小城市,74.73,408.9,0,0,0,75.82,10145.98,18.54,26050.3,0.911,1,1551,0.126,0.071,100.0,0.063,0.97,15575.9
57,城市_057,2037,1,中等城市,130.83,84.3,0,0,0,132.09,10096.46,156.77,48802.4,0.875,5,6415,0.08,0.075,100.0,0.059,0.86,27508.6
58,城市_058,2037,2,大城市,289.24,211.7,0,0,0,279.37,9658.57,131.98,111580.7,0.9,15,6655,0.129,0.042,100.0,0.056,1.37,64384.9
59,城市_059,2037,3,特大城市,501.53,275.8,0,0,0,375.41,7485.29,136.11,189159.0,0.905,19,28278,0.145,0.038,100.0,0.053,1.92,108377.9
60,城市_060,2037,1,中等城市,164.05,70.7,0,0,0,125.6,7655.87,177.64,64841.0,0.92,7,5552,0.092,0.047,100.0,0.054,2.35,38221.2
61,城市_061,2037,1,中等城市,209.85,141.5,0,0,0,158.24,7540.78,111.82,97726.2,0.896,9,8663,0.087,0.062,100.0,0.062,1.05,58927.6
62,城市_062,2037,0,小城市,78.56,50.0,0,0,0,54.61,6951.01,109.22,28176.3,0.893,2,1592,0.101,0.048,100.0,0.052,0.5,16814.5
63,城市_063,2037,0,小城市,71.58,65.4,0,0,0,70.09,9792.08,107.17,29490.6,0.904,2,3277,0.105,0.03,100.0,0.052,0.98,17885.3
64,城市_064,2037,3,特大城市,478.6,121.3,0,0,0,438.89,9170.3,361.94,182110.0,0.883,41,19948,0.104,0.03,100.0,0.06,1.81,112894.9
65,城市_065,2037,3,特大城市,1001.22,54.7,0,0,0,917.69,9165.75,1677.83,375220.6,0.96,51,44326,0.098,0.067,100.0,0.052,1.84,220454.3
66,城市_066,2037,1,中等城市,184.11,547.8,0,0,0,140.08,7608.29,25.57,77584.0,0.923,6,9005,0.134,0.071,100.0,0.059,1.36,48268.1
67,城市_067,2037,3,特大城市,804.15,50.0,0,0,0,734.52,9134.15,1469.05,331225.0,0.904,44,31210,0.101,0.05,100.0,0.054,2.13,210044.7
68,城市_068,2037,2,大城市,254.81,104.4,1,0,0,242.84,9530.18,232.67,111639.2,0.883,9,8799,0.095,0.07,100.0,0.068,1.47,68373.9
69,城市_069,2037,1,中等城市,90.23,164.8,0,0,0,55.94,6200.39,33.95,38135.8,0.881,3,2602,0.104,0.03,100.0,0.059,1.51,22258.5
70,城市_070,2037,2,大城市,236.03,470.1,0,0,1,209.11,8859.47,44.48,91002.9,0.917,14,7602,0.076,0.06,100.0,0.059,1.27,57186.3
71,城市_071,2037,3,特大城市,788.38,50.0,0,0,0,829.4,10520.31,1658.79,367580.8,0.897,38,41651,0.086,0.073,100.0,0.063,2.32,225870.9
72,城市_072,2037,1,中等城市,152.49,376.4,0,0,1,98.14,6435.92,26.08,54836.9,0.898,4,4362,0.095,0.063,100.0,0.058,0.5,33920.2
73,城市_073,2037,3,特大城市,1029.61,149.6,0,0,0,844.48,8201.98,564.37,406857.8,0.889,105,21789,0.139,0.052,100.0,0.06,1.88,262852.5
74,城市_074,2037,0,小城市,32.41,67.7,0,0,0,22.94,7078.59,33.89,12604.9,0.912,0,886,0.104,0.03,100.0,0.049,0.87,7831.2
75,城市_075,2037,3,特大城市,475.44,214.8,0,0,0,553.35,11638.72,257.62,171511.5,0.922,13,20977,0.069,0.075,100.0,0.05,1.13,111007.1
76,城市_076,2037,2,大城市,179.69,174.0,0,0,1,182.73,10169.09,105.0,69873.9,0.9,11,6036,0.132,0.03,100.0,0.055,1.24,41613.0
77,城市_077,2037,1,中等城市,142.48,91.8,0,0,0,107.83,7568.56,117.44,60529.7,0.907,6,6283,0.119,0.038,100.0,0.062,1.02,35534.4
78,城市_078,2037,2,大城市,261.93,156.9,0,0,0,285.51,10900.13,181.93,115336.3,0.922,17,5287,0.11,0.084,100.0,0.067,1.12,73177.2
79,城市_079,2037,0,小城市,26.9,109.0,0,0,0,17.93,6667.71,16.45,9189.0,0.904,0,404,0.104,0.054,100.0,0.057,1.48,5241.6
80,城市_080,2037,1,中等城市,145.97,162.5,0,0,0,115.5,7913.04,71.07,60905.3,0.919,11,5812,0.117,0.061,100.0,0.064,1.23,39993.6
81,城市_081,2037,2,大城市,230.34,252.1,0,0,0,203.44,8831.95,80.71,82908.7,0.882,6,11454,0.152,0.068,100.0,0.069,0.76,52983.4
82,城市_082,2037,3,特大城市,848.89,527.9,0,0,0,957.75,11282.34,181.44,338244.6,0.926,36,18691,0.136,0.08,100.0,0.06,1.82,203835.8
83,城市_083,2037,1,中等城市,110.04,55.1,0,0,0,81.12,7371.18,147.13,42537.2,0.906,3,4740,0.108,0.052,100.0,0.057,1.52,27055.3
84,城市_084,2037,0,小城市,91.26,817.6,0,1,0,68.12,7464.31,8.33,35363.6,0.926,2,4798,0.077,0.034,100.0,0.064,1.22,21920.9
85,城市_085,2037,1,中等城市,136.2,50.0,1,0,1,93.22,6844.54,186.44,48039.0,0.904,4,5003,0.106,0.107,100.0,0.06,1.78,26964.2
86,城市_086,2037,3,特大城市,495.17,131.4,0,0,1,491.43,9924.36,373.87,235134.4,0.909,20,23870,0.126,0.055,100.0,0.052,2.08,135322.5
87,城市_087,2037,2,大城市,297.72,237.6,0,0,0,306.14,10282.55,128.84,102187.3,0.895,8,11596,0.104,0.063,100.0,0.06,1.2,62188.4
88,城市_088,2037,1,中等城市,132.34,185.8,1,0,0,126.43,9553.8,68.04,50907.1,0.933,3,4499,0.092,0.062,100.0,0.056,1.89,30787.9
89,城市_089,2037,3,特大城市,282.51,90.2,1,0,1,204.63,7243.53,226.91,114157.9,0.859,10,13295,0.117,0.046,100.0,0.058,2.13,72974.8
90,城市_090,2037,2,大城市,312.68,125.7,0,0,0,265.24,8482.57,211.09,108714.1,0.917,18,20418,0.087,0.048,100.0,0.05,0.52,66213.6
91,城市_091,2037,3,特大城市,483.6,100.0,0,0,0,547.54,11322.0,547.3,219705.5,0.91,19,15049,0.128,0.09,100.0,0.047,1.65,123461.0
92,城市_092,2037,1,中等城市,112.22,92.6,1,0,1,94.03,8379.19,101.52,40176.4,0.899,4,4021,0.094,0.038,100.0,0.058,0.87,23448.6
93,城市_093,2037,1,中等城市,123.79,292.9,1,0,0,101.7,8215.72,34.73,47628.1,0.896,2,3383,0.06,0.061,100.0,0.061,1.03,29638.6
94,城市_094,2037,1,中等城市,143.01,197.5,0,0,0,118.81,8308.11,60.16,56446.8,0.902,1,5511,0.094,0.071,100.0,0.053,0.78,30781.6
95,城市_095,2037,0,小城市,49.28,85.3,0,0,0,39.77,8070.44,46.65,15992.7,0.911,1,1729,0.1,0.047,100.0,0.062,0.59,8918.5
96,城市_096,2037,2,大城市,367.62,304.8,0,0,1,350.48,9533.82,114.99,136001.5,0.892,13,19144,0.119,0.056,100.0,0.057,1.94,80080.4
97,城市_097,2037,2,大城市,259.53,189.8,0,0,1,209.86,8086.02,110.58,116501.0,0.908,7,14617,0.114,0.075,100.0,0.061,0.76,73139.5
98,城市_098,2037,2,大城市,259.04,284.4,0,0,1,260.55,10058.4,91.62,102061.7,0.913,7,12070,0.08,0.053,100.0,0.062,1.39,60573.4
99,城市_099,2037,1,中等城市,172.5,245.6,0,0,0,121.77,7059.3,49.58,53956.7,0.885,5,8687,0.106,0.03,100.0,0.065,0.55,33120.1
100,城市_100,2037,0,小城市,68.52,76.5,0,0,1,64.3,9383.28,84.09,24789.6,0.912,1,2040,0.091,0.082,100.0,0.062,1.73,14877.3
101,城市_101,2037,1,中等城市,101.16,94.8,1,0,0,70.81,7000.26,74.69,38127.2,0.909,2,2794,0.095,0.033,100.0,0.058,1.15,22715.2
102,城市_102,2037,1,中等城市,159.83,269.8,0,0,0,145.58,9108.24,53.95,62889.8,0.888,3,6703,0.084,0.058,100.0,0.06,1.58,36500.4
103,城市_103,2037,0,小城市,59.32,241.8,0,0,0,43.88,7397.81,18.15,18600.9,0.878,0,2195,0.1,0.03,100.0,0.071,1.18,11629.2
104,城市_104,2037,1,中等城市,175.16,146.0,1,0,0,138.1,7884.35,94.62,67873.4,0.888,3,11738,0.167,0.044,100.0,0.063,1.1,38170.1
105,城市_105,2037,2,大城市,368.71,163.0,1,0,0,412.95,11199.79,253.31,139063.5,0.911,33,7621,0.145,0.049,100.0,0.057,1.52,82463.3
106,城市_106,2037,3,特大城市,1740.76,412.5,0,0,0,2082.86,11965.24,504.99,771926.3,0.937,110,77120,0.118,0.092,100.0,0.044,4.05,489697.6
107,城市_107,2037,2,大城市,279.75,92.5,0,0,0,246.3,8804.4,266.39,115828.6,0.934,18,12332,0.107,0.039,100.0,0.055,0.92,66841.5
108,城市_108,2037,2,大城市,256.13,229.9,0,0,0,292.95,11437.24,127.42,104690.7,0.898,9,7497,0.099,0.095,100.0,0.052,0.5,57926.4
109,城市_109,2037,1,中等城市,211.2,126.2,0,0,0,211.16,9998.02,167.26,92647.1,0.887,7,5812,0.107,0.055,100.0,0.067,0.89,49704.7
110,城市_110,2037,0,小城市,46.16,124.7,0,0,0,30.24,6550.22,24.25,19986.6,0.914,1,1533,0.119,0.069,100.0,0.062,0.5,12391.4
111,城市_111,2037,1,中等城市,204.93,357.5,0,0,0,125.64,6130.65,35.15,73270.8,0.885,9,4607,0.102,0.054,100.0,0.052,1.75,45575.1
112,城市_112,2037,2,大城市,258.86,287.2,0,0,0,231.81,8954.98,80.7,99442.7,0.89,7,14745,0.091,0.076,100.0,0.057,1.25,58638.7
113,城市_113,2037,3,特大城市,2271.46,284.5,0,0,0,3074.29,13534.43,1080.51,1064284.5,0.934,139,187881,0.173,0.058,100.0,0.046,4.41,597988.6
114,城市_114,2037,1,中等城市,204.74,421.7,0,0,0,193.07,9429.61,45.78,79339.0,0.845,8,6799,0.08,0.04,100.0,0.056,1.29,47255.7
115,城市_115,2037,2,大城市,326.53,150.9,0,0,0,373.12,11426.82,247.22,105231.8,0.919,7,9916,0.111,0.047,100.0,0.053,1.44,66858.3
116,城市_116,2037,1,中等城市,181.25,256.1,0,0,0,140.8,7768.51,54.98,69442.0,0.923,9,4499,0.074,0.043,100.0,0.06,1.32,39020.9
117,城市_117,2037,0,小城市,73.48,115.8,0,1,0,55.96,7615.24,48.33,30163.6,0.92,2,1945,0.081,0.062,100.0,0.063,1.84,19055.7
118,城市_118,2037,3,特大城市,747.23,192.4,0,0,1,723.54,9682.96,376.15,279121.0,0.954,20,23033,0.131,0.078,100.0,0.051,2.08,153277.4
119,城市_119,2037,3,特大城市,498.43,133.7,1,0,0,486.9,9768.76,364.07,207617.3,0.941,18,26350,0.097,0.059,100.0,0.053,2.21,117488.7
120,城市_120,2037,3,特大城市,455.24,160.4,0,0,0,476.81,10473.81,297.28,159221.6,0.903,21,43647,0.072,0.059,100.0,0.058,2.12,96054.9
121,城市_121,2037,0,小城市,102.6,238.9,0,1,0,105.1,10243.5,43.99,41598.1,0.924,4,3038,0.088,0.101,100.0,0.053,1.05,26141.5
122,城市_122,2037,3,特大城市,722.63,77.1,1,0,1,932.26,12900.91,1208.77,307168.6,0.914,59,20281,0.099,0.072,100.0,0.051,1.92,197862.5
123,城市_123,2037,0,小城市,51.23,791.5,0,0,0,49.14,9592.08,6.21,17882.4,0.893,1,1327,0.076,0.03,100.0,0.059,0.88,11261.5
124,城市_124,2037,3,特大城市,380.72,66.4,0,0,1,385.82,10133.94,581.35,148673.5,0.893,33,16033,0.119,0.074,100.0,0.06,2.14,96127.5
125,城市_125,2037,3,特大城市,2255.7,56.2,0,0,0,2355.01,10440.25,4191.53,883047.7,0.944,153,92010,0.119,0.111,100.0,0.038,3.51,534651.6
126,城市_126,2037,0,小城市,65.64,374.8,0,0,1,52.03,7925.75,13.88,26314.3,0.908,1,2489,0.09,0.075,100.0,0.062,0.73,15297.9
127,城市_127,2037,1,中等城市,122.79,279.6,1,0,0,110.64,9010.51,39.57,43951.4,0.934,4,3953,0.105,0.065,100.0,0.065,1.02,27932.1
128,城市_128,2037,2,大城市,211.46,244.5,0,0,1,186.28,8809.32,76.18,86297.0,0.919,8,11695,0.098,0.037,100.0,0.056,0.71,55308.2
129,城市_129,2037,1,中等城市,127.92,245.3,0,0,0,91.47,7150.71,37.28,45288.2,0.887,4,5918,0.095,0.071,100.0,0.075,0.87,28437.6
130,城市_130,2037,0,小城市,47.05,147.0,0,0,0,32.51,6909.58,22.12,20403.4,0.88,2,2148,0.087,0.053,100.0,0.067,1.63,12617.0
131,城市_131,2037,2,大城市,179.61,72.4,0,0,0,173.7,9670.74,239.91,79133.0,0.915,7,7383,0.08,0.075,100.0,0.06,1.56,50784.3
132,城市_132,2037,0,小城市,88.56,157.7,0,0,0,67.42,7612.58,42.75,39245.5,0.92,2,3078,0.089,0.083,100.0,0.058,0.91,23949.9
133,城市_133,2037,2,大城市,358.31,86.3,0,0,0,327.59,9142.79,379.43,171869.0,0.932,12,10636,0.121,0.055,100.0,0.054,1.87,103015.5
134,城市_134,2037,0,小城市,71.77,323.8,0,0,1,54.84,7641.34,16.94,25341.8,0.896,3,3086,0.093,0.069,100.0,0.068,2.14,15756.7
135,城市_135,2037,3,特大城市,924.84,131.9,1,0,1,811.81,8777.83,615.28,363725.1,0.93,62,38628,0.124,0.091,100.0,0.053,2.38,223446.3
136,城市_136,2037,0,小城市,121.59,76.7,0,0,0,96.68,7951.9,126.09,54530.8,0.92,2,5302,0.125,0.056,100.0,0.052,1.87,34166.8
137,城市_137,2037,1,中等城市,161.38,114.8,0,0,0,126.53,7840.54,110.25,61724.4,0.877,3,3712,0.116,0.093,100.0,0.05,1.64,36790.3
138,城市_138,2037,3,特大城市,398.85,206.5,0,0,0,331.13,8302.05,160.34,172551.7,0.914,17,16244,0.083,0.08,100.0,0.057,1.38,108237.8
139,城市_139,2037,0,小城市,53.23,94.5,0,0,0,34.06,6398.8,36.03,18537.6,0.919,1,1785,0.11,0.039,100.0,0.06,1.17,11599.5
140,城市_140,2037,2,大城市,289.43,76.9,0,0,0,254.12,8779.99,330.55,109837.7,0.917,9,8180,0.127,0.062,100.0,0.053,1.65,66605.6
141,城市_141,2037,3,特大城市,869.11,180.4,0,0,0,950.82,10940.21,527.18,390827.5,0.918,28,39781,0.107,0.086,100.0,0.045,1.78,225699.4
142,城市_142,2037,0,小城市,44.24,180.5,0,0,0,38.51,8706.39,21.33,13700.7,0.953,0,1716,0.069,0.089,100.0,0.05,0.5,8730.3
143,城市_143,2037,2,大城市,238.09,98.9,0,0,0,168.78,7088.86,170.6,99977.4,0.944,15,17748,0.096,0.068,100.0,0.054,0.9,56358.3
144,城市_144,2037,2,大城市,308.26,101.8,0,0,0,351.89,11415.3,345.61,128441.6,0.907,14,13114,0.111,0.063,100.0,0.055,0.5,73374.7
145,城市_145,2037,3,特大城市,431.13,178.7,1,0,0,418.21,9700.26,234.04,167895.4,0.906,26,14507,0.121,0.085,100.0,0.06,1.19,101583.6
146,城市_146,2037,0,小城市,52.28,50.0,0,0,0,33.05,6321.53,66.1,19152.6,0.915,1,1861,0.091,0.047,100.0,0.059,0.5,10050.6
147,城市_147,2037,0,小城市,72.14,50.0,0,0,0,52.53,7281.23,105.05,27194.5,0.9,1,1867,0.061,0.032,100.0,0.065,1.54,17575.5
148,城市_148,2037,3,特大城市,379.88,83.5,0,0,1,262.69,6915.02,314.47,156309.8,0.934,14,20217,0.083,0.072,100.0,0.06,0.91,93854.8
149,城市_149,2037,2,大城市,245.26,125.1,1,0,0,168.54,6871.7,134.7,102378.8,0.88,9,9916,0.113,0.048,100.0,0.06,1.6,66155.6
150,城市_150,2037,2,大城市,273.01,190.3,0,0,0,313.17,11470.98,164.54,101575.5,0.901,12,11095,0.146,0.11,100.0,0.062,1.74,66442.7
151,城市_151,2037,2,大城市,295.2,483.1,0,0,0,237.4,8042.04,49.14,146038.3,0.92,16,7891,0.106,0.062,100.0,0.05,1.74,86944.6
152,城市_152,2037,1,中等城市,99.31,294.8,1,0,0,86.02,8662.37,29.18,36880.8,0.922,5,4615,0.128,0.066,100.0,0.056,0.5,23620.7
153,城市_153,2037,2,大城市,272.54,130.6,1,0,1,237.45,8712.45,181.83,107097.5,0.876,14,7572,0.085,0.043,100.0,0.07,1.92,60852.4
154,城市_154,2037,2,大城市,238.47,146.2,1,0,0,208.96,8762.52,142.96,109899.8,0.886,11,7429,0.092,0.081,100.0,0.048,1.53,67368.4
155,城市_155,2037,0,小城市,117.6,66.6,0,0,0,101.05,8592.63,151.83,38681.0,0.869,6,4492,0.056,0.052,100.0,0.057,1.56,22659.2
156,城市_156,2037,3,特大城市,1341.3,146.2,0,0,0,1022.68,7624.58,699.36,673326.0,0.912,76,41451,0.137,0.077,100.0,0.051,3.69,418064.5
157,城市_157,2037,2,大城市,254.7,117.8,0,0,1,273.1,10722.12,231.81,101555.5,0.88,14,7387,0.088,0.054,100.0,0.048,1.73,63622.2
158,城市_158,2037,0,小城市,60.78,192.1,1,0,1,45.52,7490.03,23.69,21461.3,0.912,2,2202,0.113,0.03,100.0,0.056,0.5,12773.8
159,城市_159,2037,3,特大城市,361.49,76.6,0,0,0,305.59,8453.67,399.1,133114.5,0.913,18,18005,0.098,0.053,100.0,0.067,1.8,82044.4
160,城市_160,2037,0,小城市,47.28,224.9,0,0,0,37.58,7948.33,16.71,15540.0,0.898,1,2275,0.141,0.062,100.0,0.06,0.5,9764.4
161,城市_161,2037,3,特大城市,444.85,505.8,0,0,0,371.81,8358.17,73.51,176145.2,0.91,13,20234,0.146,0.03,100.0,0.053,1.56,106679.6
162,城市_162,2037,3,特大城市,786.16,136.0,1,0,1,800.55,10183.01,588.44,336564.0,0.941,46,33463,0.071,0.088,100.0,0.054,1.79,227574.9
163,城市_163,2037,0,小城市,89.84,204.7,0,0,0,69.33,7716.97,33.87,35470.8,0.881,3,2865,0.114,0.047,100.0,0.056,1.12,21136.5
164,城市_164,2037,3,特大城市,612.55,257.8,0,0,1,655.72,10704.76,254.37,258740.9,0.875,25,31541,0.099,0.068,100.0,0.063,1.05,168097.7
165,城市_165,2037,2,大城市,314.46,107.7,0,0,0,273.74,8705.3,254.25,120734.5,0.921,12,6872,0.12,0.03,100.0,0.052,0.72,76589.4
166,城市_166,2037,3,特大城市,438.11,177.6,0,0,0,349.06,7967.31,196.59,198300.6,0.902,15,18357,0.083,0.064,100.0,0.054,1.35,107915.8
167,城市_167,2037,3,特大城市,1225.45,149.9,0,0,0,1336.22,10903.87,891.31,649725.1,0.907,55,58024,0.156,0.056,100.0,0.042,2.51,418935.7
168,城市_168,2037,1,中等城市,131.12,160.5,0,0,0,103.52,7894.83,64.51,56571.4,0.914,3,4694,0.124,0.046,100.0,0.057,0.96,35765.5
169,城市_169,2037,0,小城市,114.04,80.0,0,0,0,70.34,6168.23,87.96,42123.9,0.863,2,3377,0.074,0.03,100.0,0.058,1.88,25418.6
170,城市_170,2037,0,小城市,96.4,151.4,0,0,0,79.12,8207.69,52.28,37830.1,0.885,2,3507,0.098,0.034,100.0,0.065,1.34,23116.7
171,城市_171,2037,0,小城市,87.74,221.1,0,0,0,63.88,7280.57,28.9,34447.3,0.854,3,2571,0.105,0.049,100.0,0.054,1.31,21177.6
172,城市_172,2037,1,中等城市,136.83,473.9,0,0,0,119.01,8697.33,25.11,59682.1,0.908,7,5873,0.117,0.048,100.0,0.061,0.99,38271.7
173,城市_173,2037,2,大城市,316.17,319.7,0,0,0,250.14,7911.54,78.24,123110.6,0.938,24,15447,0.107,0.075,100.0,0.058,0.72,72340.7
174,城市_174,2037,2,大城市,235.54,830.9,0,0,0,171.55,7283.35,20.65,85952.4,0.894,8,9907,0.121,0.03,100.0,0.048,1.31,55661.1
175,城市_175,2037,3,特大城市,486.77,80.3,0,0,1,546.11,11219.03,679.85,217873.9,0.895,32,20112,0.109,0.06,100.0,0.052,2.55,123638.7
176,城市_176,2037,2,大城市,162.52,298.2,0,0,1,155.0,9536.94,51.97,64967.7,0.939,6,7510,0.116,0.052,100.0,0.055,1.33,35550.0
177,城市_177,2037,3,特大城市,902.8,171.9,0,0,1,902.83,10000.27,525.33,348314.8,0.932,46,43193,0.093,0.061,100.0,0.06,2.75,215190.4
178,城市_178,2037,1,中等城市,156.04,855.6,0,0,1,139.45,8937.11,16.3,63756.1,0.951,6,4544,0.103,0.035,100.0,0.061,1.83,40661.8
179,城市_179,2037,3,特大城市,1686.15,77.7,1,0,0,2031.44,12047.79,2613.14,849631.6,0.94,150,39103,0.16,0.109,100.0,0.046,3.51,505201.6
180,城市_180,2037,3,特大城市,507.68,75.8,0,0,0,478.49,9424.9,631.17,196738.3,0.916,20,20300,0.139,0.102,100.0,0.034,1.78,104679.2
181,城市_181,2037,0,小城市,83.52,91.9,1,0,0,54.71,6550.39,59.55,29111.1,0.931,2,4054,0.105,0.03,100.0,0.05,0.62,16164.6
182,城市_182,2037,0,小城市,68.2,50.0,0,0,0,54.87,8045.01,109.74,25331.3,0.899,1,1561,0.1,0.033,100.0,0.063,0.99,15530.3
183,城市_183,2037,2,大城市,367.97,97.5,0,0,0,390.64,10616.26,400.84,156624.0,0.913,13,13819,0.135,0.038,100.0,0.061,1.31,93927.2
184,城市_184,2037,1,中等城市,164.8,80.9,1,0,0,151.6,9199.03,187.49,63434.4,0.855,8,8504,0.102,0.048,100.0,0.055,1.38,40504.7
185,城市_185,2037,3,特大城市,450.88,167.4,0,0,0,424.24,9409.09,253.44,201047.6,0.945,16,16017,0.133,0.085,100.0,0.056,0.89,121068.4
186,城市_186,2037,2,大城市,275.36,195.1,0,0,0,265.81,9653.06,136.26,111705.0,0.914,9,15987,0.104,0.067,100.0,0.057,1.1,64541.2
187,城市_187,2037,1,中等城市,188.69,665.8,0,0,0,155.7,8251.88,23.39,79763.6,0.902,7,10357,0.105,0.051,100.0,0.059,1.45,48597.7
188,城市_188,2037,0,小城市,64.63,317.5,0,0,0,57.82,8946.51,18.21,22542.6,0.92,1,2250,0.079,0.052,100.0,0.058,0.73,14212.4
189,城市_189,2037,0,小城市,43.91,93.5,1,0,0,39.52,9000.62,42.25,14426.4,0.877,0,1446,0.076,0.045,100.0,0.064,0.6,9240.6
190,城市_190,2037,1,中等城市,168.9,72.3,1,0,0,117.32,6946.22,162.19,63724.7,0.893,10,5595,0.123,0.068,100.0,0.064,0.83,38022.6
191,城市_191,2037,3,特大城市,380.0,220.0,1,0,1,411.71,10834.4,187.16,137757.4,0.919,13,14556,0.143,0.076,100.0,0.052,1.37,82933.1
192,城市_192,2037,2,大城市,242.79,51.6,0,0,0,297.33,12246.41,576.04,99043.8,0.906,9,6281,0.107,0.067,100.0,0.052,0.5,61741.7
193,城市_193,2037,0,小城市,41.81,642.4,1,0,0,33.1,7917.38,5.15,12865.2,0.91,0,1023,0.098,0.03,100.0,0.056,0.68,7430.2
194,城市_194,2037,2,大城市,247.44,381.3,1,0,1,251.57,10166.91,65.98,94303.3,0.91,8,4604,0.126,0.056,100.0,0.058,1.8,58666.4
195,城市_195,2037,2,大城市,330.13,102.0,0,0,1,270.65,8198.25,265.42,129360.8,0.92,9,12067,0.114,0.054,100.0,0.059,1.6,76716.0
196,城市_196,2037,0,小城市,91.52,50.0,0,0,1,67.26,7349.06,134.52,31649.0,0.876,2,6206,0.054,0.072,100.0,0.063,1.33,18917.6
197,城市_197,2037,2,大城市,219.15,438.4,1,0,0,184.0,8396.1,41.97,83995.9,0.93,4,4437,0.125,0.06,100.0,0.063,0.5,50404.3
198,城市_198,2037,2,大城市,153.5,135.4,0,0,0,120.74,7865.66,89.16,59248.2,0.894,4,5343,0.077,0.065,100.0,0.06,1.0,35779.3
199,城市_199,2037,0,小城市,53.81,399.5,1,0,0,33.18,6166.82,8.31,21808.9,0.902,1,1856,0.101,0.041,100.0,0.061,1.01,14337.5
0,城市_000,2038,2,大城市,320.6,197.6,0,0,0,259.71,8100.76,131.44,133020.9,0.875,12,10658,0.106,0.055,100.0,0.055,0.56,69183.0
1,城市_001,2038,1,中等城市,171.46,232.4,0,0,0,155.92,9093.58,67.08,67458.6,0.922,5,9082,0.116,0.047,100.0,0.059,1.44,41367.3
2,城市_002,2038,3,特大城市,521.99,353.0,0,0,0,446.24,8548.9,126.42,237090.6,0.909,12,21570,0.089,0.085,100.0,0.058,1.2,140685.0
3,城市_003,2038,3,特大城市,1051.3,344.8,1,0,0,991.96,9435.57,287.67,427927.5,0.915,112,32761,0.119,0.071,100.0,0.046,1.18,257708.6
4,城市_004,2038,1,中等城市,191.95,50.0,1,0,0,175.1,9122.36,350.21,86359.2,0.918,6,7823,0.138,0.052,100.0,0.05,2.05,52155.6
5,城市_005,2038,1,中等城市,139.71,70.1,1,0,0,109.72,7853.06,156.54,58437.8,0.868,2,4145,0.103,0.069,100.0,0.054,1.2,33726.5
6,城市_006,2038,3,特大城市,1073.95,224.1,1,0,1,1122.59,10452.93,500.96,514408.4,0.917,56,51827,0.107,0.05,100.0,0.056,2.37,318717.2
7,城市_007,2038,3,特大城市,526.54,223.9,0,0,0,520.06,9876.93,232.31,220498.1,0.919,41,28159,0.084,0.035,100.0,0.058,0.99,127746.8
8,城市_008,2038,1,中等城市,117.63,224.1,1,0,0,77.22,6564.4,34.46,43792.9,0.907,6,4391,0.093,0.03,100.0,0.057,0.56,27257.2
9,城市_009,2038,3,特大城市,407.31,3236.3,1,0,0,403.86,9915.34,12.48,158071.6,0.898,18,22415,0.086,0.069,100.0,0.067,0.68,99438.2
10,城市_010,2038,1,中等城市,128.63,234.3,1,0,0,91.7,7129.22,39.13,56598.8,0.893,4,4964,0.095,0.049,100.0,0.065,1.86,32478.4
11,城市_011,2038,1,中等城市,118.68,368.1,0,0,1,81.77,6889.35,22.21,49355.1,0.933,5,5744,0.113,0.069,100.0,0.064,0.5,28357.9
12,城市_012,2038,2,大城市,322.57,318.4,0,0,0,260.7,8081.95,81.89,119166.3,0.925,13,28763,0.107,0.057,100.0,0.054,2.19,71906.1
13,城市_013,2038,0,小城市,38.2,249.9,0,0,0,31.3,8192.21,12.52,14868.5,0.887,1,2952,0.091,0.03,100.0,0.065,0.55,9591.8
14,城市_014,2038,0,小城市,38.64,115.3,1,0,0,22.06,5709.4,19.13,13025.9,0.928,1,1345,0.065,0.044,100.0,0.061,0.5,7583.9
15,城市_015,2038,1,中等城市,130.78,272.4,0,0,0,118.52,9062.88,43.52,51375.8,0.918,3,5253,0.119,0.07,100.0,0.055,1.13,30204.0
16,城市_016,2038,0,小城市,97.11,80.0,0,0,0,81.48,8390.57,101.88,39124.8,0.912,4,2604,0.095,0.047,100.0,0.059,0.77,23851.8
17,城市_017,2038,2,大城市,270.63,122.8,0,0,0,242.27,8951.9,197.29,120719.6,0.916,8,12651,0.107,0.079,100.0,0.053,1.37,74810.4
18,城市_018,2038,0,小城市,90.91,100.7,0,0,0,74.72,8218.95,74.23,34825.7,0.879,2,3758,0.084,0.043,100.0,0.056,0.67,21446.0
19,城市_019,2038,0,小城市,48.22,158.5,0,0,0,34.28,7108.26,21.63,17373.3,0.931,1,1406,0.093,0.065,100.0,0.054,0.9,10440.8
